"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"bombay-jaipur-weeping-flower","Jaipur Weeping Flower","<p>Jaipur Weeping Flower pattern from our Bombay collection. Pattern #01-08-107. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-107-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/jaipur-weeping-flower.jpg?v=1773283809","","","Jaipur Weeping Flower - Bombay Collection | ColorFlex Wallpaper","Jaipur Weeping Flower pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","jaipur-weeping-flower","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-08-107","08","107","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-jaipur-weeping-flower","Jaipur Weeping Flower","<p>Jaipur Weeping Flower pattern from our Bombay collection. Pattern #01-08-107. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-107-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/jaipur-weeping-flower.jpg?v=1773283809","","","Jaipur Weeping Flower - Bombay Collection | ColorFlex Wallpaper","Jaipur Weeping Flower pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","jaipur-weeping-flower","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-08-107","08","107","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli","Kitanelli","<p>Kitanelli pattern from our Bombay collection. Pattern #01-08-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-108-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli.jpg?v=1773283810","1","Kitanelli pattern thumbnail","Kitanelli - Bombay Collection | ColorFlex Wallpaper","Kitanelli pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli","1","Vines","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-108","08","108","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli","Kitanelli","<p>Kitanelli pattern from our Bombay collection. Pattern #01-08-108. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli.jpg?v=1773283810","","","Kitanelli - Bombay Collection | ColorFlex Wallpaper","Kitanelli pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli","1","Vines","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-108","08","108","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli","Kitanelli","<p>Kitanelli pattern from our Bombay collection. Pattern #01-08-108. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-108-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli.jpg?v=1773283810","","","Kitanelli - Bombay Collection | ColorFlex Wallpaper","Kitanelli pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli","1","Vines","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-108","08","108","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli-two-color","Kitanelli Two Color","<p>Kitanelli Two Color pattern from our Bombay collection. Pattern #01-08-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli-two-color.jpg?v=1773283811","1","Kitanelli Two Color pattern thumbnail","Kitanelli Two Color - Bombay Collection | ColorFlex Wallpaper","Kitanelli Two Color pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli-two-color","2","Vines,Floral","24x24","straight","SC0001 COTTAGE LINEN,SW6425 RELENTLESS OLIVE,SW6395 ALCHEMY","01-08-109","08","109","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli-two-color","Kitanelli Two Color","<p>Kitanelli Two Color pattern from our Bombay collection. Pattern #01-08-109. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli-two-color.jpg?v=1773283811","","","Kitanelli Two Color - Bombay Collection | ColorFlex Wallpaper","Kitanelli Two Color pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli-two-color","2","Vines,Floral","24x24","straight","SC0001 COTTAGE LINEN,SW6425 RELENTLESS OLIVE,SW6395 ALCHEMY","01-08-109","08","109","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-kitanelli-two-color","Kitanelli Two Color","<p>Kitanelli Two Color pattern from our Bombay collection. Pattern #01-08-109. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-109-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kitanelli-two-color.jpg?v=1773283811","","","Kitanelli Two Color - Bombay Collection | ColorFlex Wallpaper","Kitanelli Two Color pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","kitanelli-two-color","2","Vines,Floral","24x24","straight","SC0001 COTTAGE LINEN,SW6425 RELENTLESS OLIVE,SW6395 ALCHEMY","01-08-109","08","109","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-loni","Loni","<p>Loni pattern from our Bombay collection. Pattern #01-08-110. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-110-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/loni.jpg?v=1773283813","1","Loni pattern thumbnail","Loni - Bombay Collection | ColorFlex Wallpaper","Loni pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","loni","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-08-110","08","110","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-loni","Loni","<p>Loni pattern from our Bombay collection. Pattern #01-08-110. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-110-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/loni.jpg?v=1773283813","","","Loni - Bombay Collection | ColorFlex Wallpaper","Loni pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","loni","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-08-110","08","110","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-loni","Loni","<p>Loni pattern from our Bombay collection. Pattern #01-08-110. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-110-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/loni.jpg?v=1773283813","","","Loni - Bombay Collection | ColorFlex Wallpaper","Loni pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","loni","1","Design","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-08-110","08","110","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-mumbai","Mumbai","<p>Mumbai pattern from our Bombay collection. Pattern #01-08-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-111-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/mumbai.jpg?v=1773283814","1","Mumbai pattern thumbnail","Mumbai - Bombay Collection | ColorFlex Wallpaper","Mumbai pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","mumbai","1","Design","24x24","straight","SW6558 PLUMMY,SC0001 COTTAGE LINEN","01-08-111","08","111","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-mumbai","Mumbai","<p>Mumbai pattern from our Bombay collection. Pattern #01-08-111. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-111-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/mumbai.jpg?v=1773283814","","","Mumbai - Bombay Collection | ColorFlex Wallpaper","Mumbai pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","mumbai","1","Design","24x24","straight","SW6558 PLUMMY,SC0001 COTTAGE LINEN","01-08-111","08","111","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-mumbai","Mumbai","<p>Mumbai pattern from our Bombay collection. Pattern #01-08-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-111-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/mumbai.jpg?v=1773283814","","","Mumbai - Bombay Collection | ColorFlex Wallpaper","Mumbai pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","mumbai","1","Design","24x24","straight","SW6558 PLUMMY,SC0001 COTTAGE LINEN","01-08-111","08","111","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-new-delhi","New Delhi","<p>New Delhi pattern from our Bombay collection. Pattern #01-08-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-112-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/new-delhi.jpg?v=1773283815","1","New Delhi pattern thumbnail","New Delhi - Bombay Collection | ColorFlex Wallpaper","New Delhi pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","new-delhi","2","Border Color,Design","24x24","straight","SW6811 HONORABLE BLUE,SW6810 LUPINE,SC0001 COTTAGE LINEN","01-08-112","08","112","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-new-delhi","New Delhi","<p>New Delhi pattern from our Bombay collection. Pattern #01-08-112. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-112-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/new-delhi.jpg?v=1773283815","","","New Delhi - Bombay Collection | ColorFlex Wallpaper","New Delhi pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","new-delhi","2","Border Color,Design","24x24","straight","SW6811 HONORABLE BLUE,SW6810 LUPINE,SC0001 COTTAGE LINEN","01-08-112","08","112","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-new-delhi","New Delhi","<p>New Delhi pattern from our Bombay collection. Pattern #01-08-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-112-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/new-delhi.jpg?v=1773283815","","","New Delhi - Bombay Collection | ColorFlex Wallpaper","New Delhi pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","new-delhi","2","Border Color,Design","24x24","straight","SW6811 HONORABLE BLUE,SW6810 LUPINE,SC0001 COTTAGE LINEN","01-08-112","08","112","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-oulgareti","Oulgareti","<p>Oulgareti pattern from our Bombay collection. Pattern #01-08-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-113-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oulgareti.jpg?v=1773283816","1","Oulgareti pattern thumbnail","Oulgareti - Bombay Collection | ColorFlex Wallpaper","Oulgareti pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","oulgareti","1","Design","24x24","straight","SW0080 PINK FLAMINGO,SC0001 COTTAGE LINEN","01-08-113","08","113","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-oulgareti","Oulgareti","<p>Oulgareti pattern from our Bombay collection. Pattern #01-08-113. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-113-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oulgareti.jpg?v=1773283816","","","Oulgareti - Bombay Collection | ColorFlex Wallpaper","Oulgareti pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","oulgareti","1","Design","24x24","straight","SW0080 PINK FLAMINGO,SC0001 COTTAGE LINEN","01-08-113","08","113","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-oulgareti","Oulgareti","<p>Oulgareti pattern from our Bombay collection. Pattern #01-08-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-113-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oulgareti.jpg?v=1773283816","","","Oulgareti - Bombay Collection | ColorFlex Wallpaper","Oulgareti pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","oulgareti","1","Design","24x24","straight","SW0080 PINK FLAMINGO,SC0001 COTTAGE LINEN","01-08-113","08","113","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-patina","Patina","<p>Patina pattern from our Bombay collection. Pattern #01-08-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-114-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/patina.jpg?v=1773283818","1","Patina pattern thumbnail","Patina - Bombay Collection | ColorFlex Wallpaper","Patina pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","patina","1","Layer 1","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-114","08","114","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-patina","Patina","<p>Patina pattern from our Bombay collection. Pattern #01-08-114. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-08-114-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/patina.jpg?v=1773283818","","","Patina - Bombay Collection | ColorFlex Wallpaper","Patina pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","patina","1","Layer 1","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-114","08","114","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-patina","Patina","<p>Patina pattern from our Bombay collection. Pattern #01-08-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-08-114-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/patina.jpg?v=1773283818","","","Patina - Bombay Collection | ColorFlex Wallpaper","Patina pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","patina","1","Layer 1","24x24","straight","SW6395 ALCHEMY,SC0001 COTTAGE LINEN","01-08-114","08","114","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
"bombay-raipur","Raipur","<p>Raipur pattern from our Bombay collection. Pattern #01-08-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Bombay","Home & Garden > Decor","ColorFlex Pattern","bombay, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-08-115-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/raipur.jpg?v=1773283819","1","Raipur pattern thumbnail","Raipur - Bombay Collection | ColorFlex Wallpaper","Raipur pattern from our Bombay collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","bombay","raipur","2","Pomegrannet Trellis,Pomegrannet","24x24","straight","SC0001 COTTAGE LINEN,SW7067 CITYSCAPE,SW0080 PINK FLAMINGO","01-08-115","08","115","","Our BOMBAY COLLECTION is inspired by the ancient art of block printed fabrics from India.  
Shown here in traditional colorways and designed to mix and match with endless combinations, these timeless designs can add a cozy, cottage feel to any decorating scheme.  Experiment with your favorite colors and resize the images for various looks."
