"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"coverlets-kingston","Kingston","<p>Kingston pattern from our Coverlets collection. Pattern #01-02-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-111-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kingston.jpg?v=1773281216","1","Kingston pattern thumbnail","Kingston - Coverlets Collection | ColorFlex Wallpaper","Kingston pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","kingston","2","Texture,Pattern","24x24","straight","SW6395 ALCHEMY,SW6135 ECRU,SC0001 COTTAGE LINEN","01-02-111","02","111","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-kingston","Kingston","<p>Kingston pattern from our Coverlets collection. Pattern #01-02-111. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-111-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kingston.jpg?v=1773281216","","","Kingston - Coverlets Collection | ColorFlex Wallpaper","Kingston pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","kingston","2","Texture,Pattern","24x24","straight","SW6395 ALCHEMY,SW6135 ECRU,SC0001 COTTAGE LINEN","01-02-111","02","111","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-kingston","Kingston","<p>Kingston pattern from our Coverlets collection. Pattern #01-02-111. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-111-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/kingston.jpg?v=1773281216","","","Kingston - Coverlets Collection | ColorFlex Wallpaper","Kingston pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","kingston","2","Texture,Pattern","24x24","straight","SW6395 ALCHEMY,SW6135 ECRU,SC0001 COTTAGE LINEN","01-02-111","02","111","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-lebanon","Lebanon","<p>Lebanon pattern from our Coverlets collection. Pattern #01-02-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-112-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lebanon.jpg?v=1773281218","1","Lebanon pattern thumbnail","Lebanon - Coverlets Collection | ColorFlex Wallpaper","Lebanon pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","lebanon","2","Texture,Pattern","24x18","straight","SW3174 LENNOX HILL TAN,SW6135 ECRU,SW0050,CLASSIC LIGHT BUFF","01-02-112","02","112","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-lebanon","Lebanon","<p>Lebanon pattern from our Coverlets collection. Pattern #01-02-112. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-112-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lebanon.jpg?v=1773281218","","","Lebanon - Coverlets Collection | ColorFlex Wallpaper","Lebanon pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","lebanon","2","Texture,Pattern","24x18","straight","SW3174 LENNOX HILL TAN,SW6135 ECRU,SW0050,CLASSIC LIGHT BUFF","01-02-112","02","112","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-lebanon","Lebanon","<p>Lebanon pattern from our Coverlets collection. Pattern #01-02-112. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-112-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lebanon.jpg?v=1773281218","","","Lebanon - Coverlets Collection | ColorFlex Wallpaper","Lebanon pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","lebanon","2","Texture,Pattern","24x18","straight","SW3174 LENNOX HILL TAN,SW6135 ECRU,SW0050,CLASSIC LIGHT BUFF","01-02-112","02","112","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-monroe","Monroe","<p>Monroe pattern from our Coverlets collection. Pattern #01-02-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-113-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/monroe.jpg?v=1773281219","1","Monroe pattern thumbnail","Monroe - Coverlets Collection | ColorFlex Wallpaper","Monroe pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","monroe","2","Texture,Pattern","24x24","straight","SW6244 NAVAL,SW6243 DISTANCE,SW6135 ECRU","01-02-113","02","113","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-monroe","Monroe","<p>Monroe pattern from our Coverlets collection. Pattern #01-02-113. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-113-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/monroe.jpg?v=1773281219","","","Monroe - Coverlets Collection | ColorFlex Wallpaper","Monroe pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","monroe","2","Texture,Pattern","24x24","straight","SW6244 NAVAL,SW6243 DISTANCE,SW6135 ECRU","01-02-113","02","113","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-monroe","Monroe","<p>Monroe pattern from our Coverlets collection. Pattern #01-02-113. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-113-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/monroe.jpg?v=1773281219","","","Monroe - Coverlets Collection | ColorFlex Wallpaper","Monroe pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","monroe","2","Texture,Pattern","24x24","straight","SW6244 NAVAL,SW6243 DISTANCE,SW6135 ECRU","01-02-113","02","113","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-newtown","Newtown","<p>Newtown pattern from our Coverlets collection. Pattern #01-02-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-114-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/newtown.jpg?v=1773281221","1","Newtown pattern thumbnail","Newtown - Coverlets Collection | ColorFlex Wallpaper","Newtown pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","newtown","2","Texture,Pattern","24x24","straight","SW7067 CITYSCAPE,SW0055 LIGHT FRENCH GRAY,SC0001 COTTAGE LINEN","01-02-114","02","114","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-newtown","Newtown","<p>Newtown pattern from our Coverlets collection. Pattern #01-02-114. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-114-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/newtown.jpg?v=1773281221","","","Newtown - Coverlets Collection | ColorFlex Wallpaper","Newtown pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","newtown","2","Texture,Pattern","24x24","straight","SW7067 CITYSCAPE,SW0055 LIGHT FRENCH GRAY,SC0001 COTTAGE LINEN","01-02-114","02","114","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-newtown","Newtown","<p>Newtown pattern from our Coverlets collection. Pattern #01-02-114. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-114-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/newtown.jpg?v=1773281221","","","Newtown - Coverlets Collection | ColorFlex Wallpaper","Newtown pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","newtown","2","Texture,Pattern","24x24","straight","SW7067 CITYSCAPE,SW0055 LIGHT FRENCH GRAY,SC0001 COTTAGE LINEN","01-02-114","02","114","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-115-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oxford.jpg?v=1773281222","1","Oxford pattern thumbnail","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW6138 ARTIFACT,SW3174 LENNOX HILL TAN,SW6135 ECRU,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-115-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oxford.jpg?v=1773281222","","","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW6138 ARTIFACT,SW3174 LENNOX HILL TAN,SW6135 ECRU,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-oxford","Oxford","<p>Oxford pattern from our Coverlets collection. Pattern #01-02-115. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-115-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/oxford.jpg?v=1773281222","","","Oxford - Coverlets Collection | ColorFlex Wallpaper","Oxford pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","oxford","4","Texture,Round Design,Diamond Design,Floral Center","24x24","straight","SW6138 ARTIFACT,SW3174 LENNOX HILL TAN,SW6135 ECRU,SC0001 COTTAGE LINEN,SW6035 ECRU,SW6035 ECRU","01-02-115","02","115","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-116-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/piqua-1852.jpg?v=1773281224","1","Piqua 1852 pattern thumbnail","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-116-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/piqua-1852.jpg?v=1773281224","","","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-piqua-1852","Piqua 1852","<p>Piqua 1852 pattern from our Coverlets collection. Pattern #01-02-116. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-02-116-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/piqua-1852.jpg?v=1773281224","","","Piqua 1852 - Coverlets Collection | ColorFlex Wallpaper","Piqua 1852 pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","piqua-1852","3","Texture,Basket,Birds","24x24","straight","SW3441 FOOTHILLS,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW6212 QUIETUDE","01-02-116","02","116","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-quakertown","Quakertown","<p>Quakertown pattern from our Coverlets collection. Pattern #01-02-117. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-02-117-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/quakertown.jpg?v=1773281225","1","Quakertown pattern thumbnail","Quakertown - Coverlets Collection | ColorFlex Wallpaper","Quakertown pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","quakertown","2","Texture,Design","24x24","straight","SW6138 ARTIFACT,SW3174 LENNOX HILL TAN,SW7069 IRON ORE","01-02-117","02","117","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
"coverlets-quakertown","Quakertown","<p>Quakertown pattern from our Coverlets collection. Pattern #01-02-117. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coverlets","Home & Garden > Decor","ColorFlex Pattern","coverlets, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-02-117-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/quakertown.jpg?v=1773281225","","","Quakertown - Coverlets Collection | ColorFlex Wallpaper","Quakertown pattern from our Coverlets collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coverlets","quakertown","2","Texture,Design","24x24","straight","SW6138 ARTIFACT,SW3174 LENNOX HILL TAN,SW7069 IRON ORE","01-02-117","02","117","","Our American Coverlet collection is inspired by antique woven coverlets (often fragments).  
Coverlets were popular during the 1800's in the eastern and mid-western states.  Often woven specifically for a person or family by an itinerate weaver using wool from the family's farm!!  Patterns were bold and colorful to cheer and warm the home.
We've chosen very traditional color combinations that were original to coverlets.  Each coverlet is named for the city or county where it originated.  
We hope you will enjoy the notion of using these patterns as wallpaper and fabrics for bedrooms, keeping rooms, etc."
