"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"new-orleans-concordia","Concordia","<p>Concordia wallpaper customization - pastoral leisure scene over wide stripes in romantic New Orleans style. An elegantly framed oval period illustration captures a refined gentleman and two ladies at graceful repose in the countryside, adorned with cascading garlands, sinuous scrolls, and hanging tassels floating over a bold wide-stripe background in theatrical toile-meets-neoclassical tradition of antebellum and French Creole salon culture - customize colors independently to Sherwin Williams paints and resize. Perfect for dramatic dining rooms, antebellum-inspired parlors, romantic  bedrooms, powder rooms. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-108-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/concordia.jpg?v=1773356443","","","Concordia - New Orleans Collection | ColorFlex Wallpaper","Concordia wallpaper customization - pastoral leisure scene over wide stripes in romantic New Orleans style. An elegantly framed oval period illustration captures a refined gentleman and two ladies at graceful repose in the countryside, adorned with cascading garlands, sinuous scrolls, and hanging tassels floating ov...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","concordia","2","Stripes,Design","24x24","straight","SC0001 COTTAGE LINEN,SW0053 PORCELAIN,SW0034 ROYCROFT ROSE","01-17-108","17","108","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-concordia","Concordia","<p>Concordia wallpaper customization - pastoral leisure scene over wide stripes in romantic New Orleans style. An elegantly framed oval period illustration captures a refined gentleman and two ladies at graceful repose in the countryside, adorned with cascading garlands, sinuous scrolls, and hanging tassels floating over a bold wide-stripe background in theatrical toile-meets-neoclassical tradition of antebellum and French Creole salon culture - customize colors independently to Sherwin Williams paints and resize. Perfect for dramatic dining rooms, antebellum-inspired parlors, romantic  bedrooms, powder rooms. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-108-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/concordia.jpg?v=1773356443","","","Concordia - New Orleans Collection | ColorFlex Wallpaper","Concordia wallpaper customization - pastoral leisure scene over wide stripes in romantic New Orleans style. An elegantly framed oval period illustration captures a refined gentleman and two ladies at graceful repose in the countryside, adorned with cascading garlands, sinuous scrolls, and hanging tassels floating ov...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","concordia","2","Stripes,Design","24x24","straight","SC0001 COTTAGE LINEN,SW0053 PORCELAIN,SW0034 ROYCROFT ROSE","01-17-108","17","108","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-lafayette","Lafayette","<p>Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage interiors of historic New Orleans - customize colors independently to Sherwin Williams paints and resize. Perfect for sitting rooms, sophisticated bedroom feature walls, elegant hallways and staircases, understated dining rooms, and spaces celebrating that quieter, more considered side of Southern botanical grace and Garden District refinement. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-17-109-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lafayette.jpg?v=1773356444","1","Lafayette pattern thumbnail","Lafayette - New Orleans Collection | ColorFlex Wallpaper","Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage in...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","lafayette","1","Design","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6187 ROSEMARY","01-17-109","17","109","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-lafayette","Lafayette","<p>Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage interiors of historic New Orleans - customize colors independently to Sherwin Williams paints and resize. Perfect for sitting rooms, sophisticated bedroom feature walls, elegant hallways and staircases, understated dining rooms, and spaces celebrating that quieter, more considered side of Southern botanical grace and Garden District refinement. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-109-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lafayette.jpg?v=1773356444","","","Lafayette - New Orleans Collection | ColorFlex Wallpaper","Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage in...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","lafayette","1","Design","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6187 ROSEMARY","01-17-109","17","109","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-lafayette","Lafayette","<p>Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage interiors of historic New Orleans - customize colors independently to Sherwin Williams paints and resize. Perfect for sitting rooms, sophisticated bedroom feature walls, elegant hallways and staircases, understated dining rooms, and spaces celebrating that quieter, more considered side of Southern botanical grace and Garden District refinement. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-109-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/lafayette.jpg?v=1773356444","","","Lafayette - New Orleans Collection | ColorFlex Wallpaper","Lafayette wallpaper customization - floral vine trellis in subtle, refined New Orleans style. Gracefully climbing vines and softly blooming flowers weave an elegant diagonal trellis in that quietly sophisticated, understated botanical tradition beloved of the grand Garden District homes and refined Creole cottage in...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","lafayette","1","Design","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6187 ROSEMARY","01-17-109","17","109","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-evangeline","Evangeline","<p>Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors independently to Sherwin Williams paints and resize. Jeweled botanical artistry perfect for romantic New Orleans primary bedrooms, bridal-inspired dressing rooms, opulent dining rooms, theatrical powder rooms, and spaces celebrating that uniquely New Orleans fusion of garden abundance, avian grace, and pearl-draped Southern bridal elegance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-17-110-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/evangeline.jpg?v=1773356445","1","Evangeline pattern thumbnail","Evangeline - New Orleans Collection | ColorFlex Wallpaper","Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","evangeline","2","Stripes,Design","24x24","straight","SW7698 STRAW HARVEST,SW7678 Cottage Cream,SW0043 PERISTYLE BRASS","01-17-110","17","110","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-evangeline","Evangeline","<p>Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors independently to Sherwin Williams paints and resize. Jeweled botanical artistry perfect for romantic New Orleans primary bedrooms, bridal-inspired dressing rooms, opulent dining rooms, theatrical powder rooms, and spaces celebrating that uniquely New Orleans fusion of garden abundance, avian grace, and pearl-draped Southern bridal elegance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-110-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/evangeline.jpg?v=1773356445","","","Evangeline - New Orleans Collection | ColorFlex Wallpaper","Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","evangeline","2","Stripes,Design","24x24","straight","SW7698 STRAW HARVEST,SW7678 Cottage Cream,SW0043 PERISTYLE BRASS","01-17-110","17","110","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-evangeline","Evangeline","<p>Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors independently to Sherwin Williams paints and resize. Jeweled botanical artistry perfect for romantic New Orleans primary bedrooms, bridal-inspired dressing rooms, opulent dining rooms, theatrical powder rooms, and spaces celebrating that uniquely New Orleans fusion of garden abundance, avian grace, and pearl-draped Southern bridal elegance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-110-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/evangeline.jpg?v=1773356445","","","Evangeline - New Orleans Collection | ColorFlex Wallpaper","Evangeline wallpaper customization - lush wall planters connected by pearl swags and birds over wide stripes in romantically opulent New Orleans style. Breathtakingly theatrical, jewelry-adorned decorative tradition of French Creole bridal culture and grand New Orleans Garden District entertaining - customize colors...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","evangeline","2","Stripes,Design","24x24","straight","SW7698 STRAW HARVEST,SW7678 Cottage Cream,SW0043 PERISTYLE BRASS","01-17-110","17","110","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-feliciana","Feliciana","<p>Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creole townhouses, gilded New Orleans ballrooms, and elegant Garden District salons of Louisiana's golden age - customize colors independently to Sherwin Williams paints and resize. Perfect for sophisticated dining rooms, classic bedrooms, entryways and foyers, powder rooms. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-17-111-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/feliciana.jpg?v=1773356447","1","Feliciana pattern thumbnail","Feliciana - New Orleans Collection | ColorFlex Wallpaper","Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creol...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","feliciana","2","Stripes,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6204 SEA SALT,SW7622 HOMBURG GRAY","01-17-111","17","111","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-feliciana","Feliciana","<p>Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creole townhouses, gilded New Orleans ballrooms, and elegant Garden District salons of Louisiana's golden age - customize colors independently to Sherwin Williams paints and resize. Perfect for sophisticated dining rooms, classic bedrooms, entryways and foyers, powder rooms. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-111-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/feliciana.jpg?v=1773356447","","","Feliciana - New Orleans Collection | ColorFlex Wallpaper","Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creol...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","feliciana","2","Stripes,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6204 SEA SALT,SW7622 HOMBURG GRAY","01-17-111","17","111","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-feliciana","Feliciana","<p>Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creole townhouses, gilded New Orleans ballrooms, and elegant Garden District salons of Louisiana's golden age - customize colors independently to Sherwin Williams paints and resize. Perfect for sophisticated dining rooms, classic bedrooms, entryways and foyers, powder rooms. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-111-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/feliciana.jpg?v=1773356447","","","Feliciana - New Orleans Collection | ColorFlex Wallpaper","Feliciana wallpaper customization - elegant French scroll overprint on wide stripes in timelessly sophisticated New Orleans style. Classically proportioned French scrollwork drifts gracefully across a bold wide-stripe background in that quintessentially refined Rococo decorative tradition beloved of the French Creol...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","feliciana","2","Stripes,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6204 SEA SALT,SW7622 HOMBURG GRAY","01-17-111","17","111","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-iberia","Iberia","<p>Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style.  Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal-inspired bedrooms, elegant sitting rooms, garden-view breakfast rooms, and spaces celebrating that beautifully open, sun-warmed intersection of French Creole geometry and Southern garden rosette abundance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-17-112-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/iberia.jpg?v=1773356448","1","Iberia pattern thumbnail","Iberia - New Orleans Collection | ColorFlex Wallpaper","Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style. Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","iberia","3","Layer 1,Fleur De Lis,Flower Swag","24x24","straight","SC0001 COTTAGE LINEN,SW0020 PEACOCK PLUME,SW9009 SUBDUED SIENNA,SW7699 RUSTIC CITY","01-17-112","17","112","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-iberia","Iberia","<p>Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style.  Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal-inspired bedrooms, elegant sitting rooms, garden-view breakfast rooms, and spaces celebrating that beautifully open, sun-warmed intersection of French Creole geometry and Southern garden rosette abundance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-112-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/iberia.jpg?v=1773356448","","","Iberia - New Orleans Collection | ColorFlex Wallpaper","Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style. Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","iberia","3","Layer 1,Fleur De Lis,Flower Swag","24x24","straight","SC0001 COTTAGE LINEN,SW0020 PEACOCK PLUME,SW9009 SUBDUED SIENNA,SW7699 RUSTIC CITY","01-17-112","17","112","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-iberia","Iberia","<p>Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style.  Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal-inspired bedrooms, elegant sitting rooms, garden-view breakfast rooms, and spaces celebrating that beautifully open, sun-warmed intersection of French Creole geometry and Southern garden rosette abundance. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-112-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/iberia.jpg?v=1773356448","","","Iberia - New Orleans Collection | ColorFlex Wallpaper","Iberia wallpaper customization - airy interwoven trellis with rosettes in elegantly open New Orleans style. Customize trellis color one, trellis color two, rosettes, and background independently to Sherwin Williams paints and resize. Airy trellis artistry perfect for light-filled New Orleans sunrooms, breezy coastal...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","iberia","3","Layer 1,Fleur De Lis,Flower Swag","24x24","straight","SC0001 COTTAGE LINEN,SW0020 PEACOCK PLUME,SW9009 SUBDUED SIENNA,SW7699 RUSTIC CITY","01-17-112","17","112","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-la-salle","La Salle","<p>La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand bridal traditions of Garden District society - customize colors independently to Sherwin Williams paints and resize. Perfect for bedrooms, charming breakfast rooms, feminine sitting rooms, celebratory powder rooms, and spaces celebrating that most timelessly Southern of gestures - the lovingly gathered, ribbon-bound gift of garden flowers. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-17-113-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/la-salle.jpg?v=1773356449","1","La Salle pattern thumbnail","La Salle - New Orleans Collection | ColorFlex Wallpaper","La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand ...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","la-salle","2","Stripes,Flowers","24x24","straight","SC0001 COTTAGE LINEN,SW6239 UPWARD,SW0032 NEEDLEPOINT NAVY","01-17-113","17","113","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-la-salle","La Salle","<p>La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand bridal traditions of Garden District society - customize colors independently to Sherwin Williams paints and resize. Perfect for bedrooms, charming breakfast rooms, feminine sitting rooms, celebratory powder rooms, and spaces celebrating that most timelessly Southern of gestures - the lovingly gathered, ribbon-bound gift of garden flowers. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-17-113-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/la-salle.jpg?v=1773356449","","","La Salle - New Orleans Collection | ColorFlex Wallpaper","La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand ...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","la-salle","2","Stripes,Flowers","24x24","straight","SC0001 COTTAGE LINEN,SW6239 UPWARD,SW0032 NEEDLEPOINT NAVY","01-17-113","17","113","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
"new-orleans-la-salle","La Salle","<p>La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand bridal traditions of Garden District society - customize colors independently to Sherwin Williams paints and resize. Perfect for bedrooms, charming breakfast rooms, feminine sitting rooms, celebratory powder rooms, and spaces celebrating that most timelessly Southern of gestures - the lovingly gathered, ribbon-bound gift of garden flowers. Designer wallpaper, peel &amp; stick, and decorator fabric in YOUR exact Sherwin Williams colors at saffroncottage.shop</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","New Orleans","Home & Garden > Decor","ColorFlex Pattern","new-orleans, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-17-113-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/la-salle.jpg?v=1773356449","","","La Salle - New Orleans Collection | ColorFlex Wallpaper","La Salle wallpaper customization - timelessly romantic New Orleans style. A generously gathered floral bouquet, tied with a flowing ribbon bow, floats with effortless grace over a bold wide-stripe background in that romantic, gift-wrapped botanical tradition beloved of French Creole courtship culture, and the grand ...","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","new-orleans","la-salle","2","Stripes,Flowers","24x24","straight","SC0001 COTTAGE LINEN,SW6239 UPWARD,SW0032 NEEDLEPOINT NAVY","01-17-113","17","113","","Our New Orleans collection combines the romantic history of French Cajun culture and the American South.  Fantastic designs that can be recolored and resized to your desire."
